date,channel,spend,impressions,clicks,conversions,revenue
2025-11-12,Instagram,4078.15,356048,4511,299,19050.0
2025-11-12,Google,5434.39,544276,3061,46,10500.0
2025-11-12,Influencers,2296.7,134708,5307,889,5900.0
2025-11-13,Instagram,3575.88,136531,4065,606,13680.0
2025-11-13,Google,3483.39,128782,1556,60,9930.0
2025-11-13,Influencers,2063.47,82315,3472,579,4240.0
2025-11-14,Instagram,2818.71,272779,3641,244,15360.0
2025-11-14,Google,4613.64,248830,1726,31,9950.0
2025-11-14,Influencers,2714.99,93618,3578,831,6170.0
2025-11-15,Instagram,4290.38,201844,3453,412,15740.0
2025-11-15,Google,2788.99,72511,1044,51,8390.0
2025-11-15,Influencers,3056.45,85657,4034,565,7460.0
2025-11-16,Instagram,6109.41,435077,5742,577,26140.0
2025-11-16,Google,5573.24,162215,1902,78,13850.0
2025-11-16,Influencers,4031.03,92299,5233,799,8600.0
2025-11-17,Instagram,2706.25,114185,1945,240,12620.0
2025-11-17,Google,3827.79,210364,2476,36,6960.0
2025-11-17,Influencers,1596.23,88803,4020,692,3860.0
2025-11-18,Instagram,2712.95,112703,1867,263,14770.0
2025-11-18,Google,6114.94,419532,3066,50,11130.0
2025-11-18,Influencers,2202.58,160231,5378,647,5520.0
2025-11-19,Instagram,3493.07,248581,2490,287,18960.0
2025-11-19,Google,4298.98,123847,1506,28,10480.0
2025-11-19,Influencers,3441.69,99222,5133,628,7260.0
2025-11-20,Instagram,2869.01,152832,4388,396,13700.0
2025-11-20,Google,4097.08,361370,2709,43,8880.0
2025-11-20,Influencers,1924.2,58406,3385,472,5320.0
2025-11-21,Instagram,4925.9,172148,4832,252,19460.0
2025-11-21,Google,4575.51,159731,1840,75,10550.0
2025-11-21,Influencers,1976.25,69036,3296,450,6930.0
2025-11-22,Instagram,4545.69,255897,7248,635,23070.0
2025-11-22,Google,5923.99,509467,3556,102,13710.0
2025-11-22,Influencers,3083.24,152813,5959,1290,10720.0
2025-11-23,Instagram,2997.26,134664,2869,214,14950.0
2025-11-23,Google,3544.64,193691,1949,83,10530.0
2025-11-23,Influencers,2887.57,91517,3931,673,7360.0
2025-11-24,Instagram,5815.26,307513,7169,459,22330.0
2025-11-24,Google,3824.62,228177,2173,60,11760.0
2025-11-24,Influencers,3303.29,99065,5054,1231,9860.0
2025-11-25,Instagram,5190.73,187677,4823,329,23590.0
2025-11-25,Google,7127.32,513372,4476,84,15060.0
2025-11-25,Influencers,3633.94,245374,11566,2831,9060.0
2025-11-26,Instagram,6875.66,442693,7268,600,24860.0
2025-11-26,Google,6563.05,509043,3582,104,16450.0
2025-11-26,Influencers,3653.21,222740,6701,1038,11710.0
2025-11-27,Instagram,4354.64,108153,2975,206,17660.0
2025-11-27,Google,4486.36,307694,2153,49,12400.0
2025-11-27,Influencers,1931.29,53817,2929,356,6640.0
2025-11-28,Instagram,3407.85,411624,5516,319,16870.0
2025-11-28,Google,3655.48,235064,1980,33,10830.0
2025-11-28,Influencers,2534.95,184034,6811,1661,8750.0
2025-11-29,Instagram,6597.63,373908,6654,659,25090.0
2025-11-29,Google,6345.18,500548,2503,70,13150.0
2025-11-29,Influencers,3511.69,214625,7083,1213,7510.0
2025-11-30,Instagram,5098.85,196534,3845,408,21260.0
2025-11-30,Google,6942.35,326814,3933,153,13730.0
2025-11-30,Influencers,5703.49,214669,11118,2714,9670.0
2025-12-01,Instagram,2626.6,160495,3419,462,12260.0
2025-12-01,Google,3405.72,329147,1725,81,7610.0
2025-12-01,Influencers,2363.66,96766,3637,670,5750.0
2025-12-02,Instagram,4082.84,376117,5905,742,19970.0
2025-12-02,Google,6659.92,466462,2452,84,12760.0
2025-12-02,Influencers,3057.36,134091,4049,801,6970.0
2025-12-03,Instagram,3866.3,351202,6042,718,16680.0
2025-12-03,Google,5207.75,308586,2189,45,13300.0
2025-12-03,Influencers,2906.45,74168,4243,574,8360.0
2025-12-04,Instagram,5811.32,244382,7146,724,24880.0
2025-12-04,Google,7320.69,299115,3079,73,13940.0
2025-12-04,Influencers,4621.99,183890,6785,1501,8540.0
2025-12-05,Instagram,6074.24,678962,9516,514,25630.0
2025-12-05,Google,9238.78,372528,3337,140,16960.0
2025-12-05,Influencers,2508.88,152679,5886,1267,7450.0
2025-12-06,Instagram,3660.09,256497,3305,408,14540.0
2025-12-06,Google,2816.95,183574,1854,76,9250.0
2025-12-06,Influencers,2718.68,155904,6398,1319,6180.0
2025-12-07,Instagram,3282.1,183359,2470,211,17200.0
2025-12-07,Google,3853.63,108868,1514,43,7400.0
2025-12-07,Influencers,1725.47,55890,2879,588,4830.0
2025-12-08,Instagram,4191.16,144020,3673,298,22070.0
2025-12-08,Google,4672.45,318592,2098,34,15220.0
2025-12-08,Influencers,6248.46,155755,9186,1161,11310.0
2025-12-09,Instagram,6312.93,191140,4257,291,23130.0
2025-12-09,Google,6257.72,223753,2866,59,15550.0
2025-12-09,Influencers,2192.19,60899,3354,509,7640.0
2025-12-10,Instagram,3172.75,159318,2623,218,16260.0
2025-12-10,Google,3703.13,115665,1303,64,9440.0
2025-12-10,Influencers,3552.08,115378,6499,862,8210.0
2025-12-11,Instagram,4629.63,610623,6712,1001,22280.0
2025-12-11,Google,4532.94,118069,1517,34,13120.0
2025-12-11,Influencers,5194.7,275070,11780,2213,11290.0
2025-12-12,Instagram,4620.4,206451,4403,617,25290.0
2025-12-12,Google,6544.17,220354,2579,91,13330.0
2025-12-12,Influencers,3102.87,191232,7198,1460,9120.0
2025-12-13,Instagram,5590.22,223375,4194,474,22550.0
2025-12-13,Google,6676.78,181880,2534,47,14420.0
2025-12-13,Influencers,2897.1,79394,4322,945,8710.0
2025-12-14,Instagram,5105.88,137984,3593,389,20580.0
2025-12-14,Google,3020.03,184622,1367,62,9520.0
2025-12-14,Influencers,3189.92,303932,10092,1548,8190.0
2025-12-15,Instagram,5857.48,187983,5484,476,23370.0
2025-12-15,Google,5713.95,242271,3556,159,13540.0
2025-12-15,Influencers,4960.09,111906,6565,1285,8330.0
2025-12-16,Instagram,4691.36,443045,7412,520,23920.0
2025-12-16,Google,7334.06,209993,2463,60,16420.0
2025-12-16,Influencers,2602.28,143455,4703,908,7520.0
2025-12-17,Instagram,5025.77,344899,7993,950,24090.0
2025-12-17,Google,7776.67,406706,4781,161,15620.0
2025-12-17,Influencers,3175.39,143286,5204,909,10020.0
2025-12-18,Instagram,3814.08,220071,3882,227,16800.0
2025-12-18,Google,5956.19,144691,2126,93,11420.0
2025-12-18,Influencers,2626.24,103750,5856,1117,6940.0
2025-12-19,Instagram,2362.96,74007,1600,179,8570.0
2025-12-19,Google,1746.17,59828,821,33,4610.0
2025-12-19,Influencers,2004.05,128798,5564,746,3570.0
2025-12-20,Instagram,5248.23,177538,5284,580,22110.0
2025-12-20,Google,4933.6,142747,1698,65,11830.0
2025-12-20,Influencers,5663.81,147977,7586,1109,9520.0
2025-12-21,Instagram,5532.77,337516,6673,343,22720.0
2025-12-21,Google,6820.44,286180,2478,46,14940.0
2025-12-21,Influencers,5311.71,200421,11225,2446,12170.0
2025-12-22,Instagram,4609.33,200814,5218,471,24280.0
2025-12-22,Google,6375.49,734059,3923,104,16400.0
2025-12-22,Influencers,4420.51,157156,5674,820,10160.0
2025-12-23,Instagram,3254.36,363782,5259,394,16160.0
2025-12-23,Google,4334.57,318244,2845,80,11330.0
2025-12-23,Influencers,2514.18,93930,4724,1091,5280.0
2025-12-24,Instagram,2181.68,97199,1819,266,10730.0
2025-12-24,Google,2600.03,119722,1469,15,6850.0
2025-12-24,Influencers,1441.33,37091,1913,458,4350.0
2025-12-25,Instagram,7404.79,531228,9422,507,26710.0
2025-12-25,Google,4370.3,121665,1508,18,14480.0
2025-12-25,Influencers,2896.97,205150,8756,1272,7680.0
2025-12-26,Instagram,5525.67,302906,6627,824,26630.0
2025-12-26,Google,8003.84,243469,3047,121,17710.0
2025-12-26,Influencers,4256.26,128161,6964,1044,8180.0
2025-12-27,Instagram,4235.8,297642,4206,292,16980.0
2025-12-27,Google,3239.23,161840,1269,30,10770.0
2025-12-27,Influencers,2259.47,132171,4551,979,6540.0
2025-12-28,Instagram,4212.27,273241,3827,535,21780.0
2025-12-28,Google,4311.1,428987,2759,53,13650.0
2025-12-28,Influencers,5791.3,265043,8395,1957,10150.0
2025-12-29,Instagram,3479.4,397512,4559,298,15990.0
2025-12-29,Google,4519.25,124887,1651,67,11650.0
2025-12-29,Influencers,3013.52,194755,9109,1569,7590.0
2025-12-30,Instagram,6708.62,164543,4780,625,24660.0
2025-12-30,Google,3902.74,460048,2558,53,12550.0
2025-12-30,Influencers,4234.06,157737,8518,1959,10550.0
2025-12-31,Instagram,2372.54,351105,3793,271,9480.0
2025-12-31,Google,3185.44,164583,1502,75,6970.0
2025-12-31,Influencers,1586.09,43404,2298,532,4330.0
2026-01-01,Instagram,4186.18,249839,6535,402,17140.0
2026-01-01,Google,4062.57,219601,1652,52,9670.0
2026-01-01,Influencers,2533.79,57204,3174,391,6210.0
2026-01-02,Instagram,1752.19,113012,2227,292,8000.0
2026-01-02,Google,1414.07,86992,644,31,4240.0
2026-01-02,Influencers,1329.53,120953,3943,745,3190.0
2026-01-03,Instagram,2830.65,66781,1910,138,14600.0
2026-01-03,Google,2693.15,83177,1164,38,7220.0
2026-01-03,Influencers,1753.33,64059,3134,645,4420.0
2026-01-04,Instagram,1916.57,52831,1379,98,10010.0
2026-01-04,Google,3861.6,226135,1394,23,7280.0
2026-01-04,Influencers,2494.35,121019,3904,568,7330.0
2026-01-05,Instagram,1584.04,107614,2392,258,7120.0
2026-01-05,Google,2078.11,148023,755,8,5120.0
2026-01-05,Influencers,1530.19,51575,2297,300,4380.0
2026-01-06,Instagram,1998.25,54355,1500,140,8380.0
2026-01-06,Google,2528.63,66822,987,13,5500.0
2026-01-06,Influencers,1470.21,80339,3160,714,3930.0
2026-01-07,Instagram,2138.23,90329,2515,175,7970.0
2026-01-07,Google,1681.34,54661,699,28,4970.0
2026-01-07,Influencers,1273.83,63570,2239,457,3180.0
2026-01-08,Instagram,1792.49,81343,1574,124,9850.0
2026-01-08,Google,3852.94,110844,1466,19,7990.0
2026-01-08,Influencers,2358.35,107043,5036,1013,6430.0
2026-01-09,Instagram,2689.19,225340,3113,176,10590.0
2026-01-09,Google,2187.65,262170,1316,51,3980.0
2026-01-09,Influencers,1531.11,75284,3624,600,3810.0
2026-01-10,Instagram,1747.83,228189,2495,331,7440.0
2026-01-10,Google,2225.13,161146,947,35,4810.0
2026-01-10,Influencers,1030.96,84767,2979,387,2310.0
2026-01-11,Instagram,1701.17,100865,2085,135,8210.0
2026-01-11,Google,1501.57,94876,926,44,4950.0
2026-01-11,Influencers,1476.33,45368,2580,566,3260.0
2026-01-12,Instagram,2401.51,131671,3945,260,9830.0
2026-01-12,Google,3176.31,216354,2006,49,5780.0
2026-01-12,Influencers,1760.2,61579,3089,504,4970.0
2026-01-13,Instagram,768.26,35113,657,97,3180.0
2026-01-13,Google,1140.81,37707,546,27,3500.0
2026-01-13,Influencers,692.95,44933,1774,381,2030.0
2026-01-14,Instagram,1864.81,86710,2226,258,7600.0
2026-01-14,Google,1390.21,46795,502,14,4460.0
2026-01-14,Influencers,943.02,72042,2626,385,2710.0
2026-01-15,Instagram,2661.56,199375,3917,396,10710.0
2026-01-15,Google,2119.12,178639,1131,47,4540.0
2026-01-15,Influencers,2114.11,65872,3918,512,3880.0
2026-01-16,Instagram,1612.71,71407,2076,192,7080.0
2026-01-16,Google,2329.39,195041,1549,53,4990.0
2026-01-16,Influencers,1702.72,71858,3824,842,3150.0
2026-01-17,Instagram,2616.85,92954,2612,314,10760.0
2026-01-17,Google,2523.11,117410,916,26,7550.0
2026-01-17,Influencers,2335.75,64003,3014,665,4790.0
2026-01-18,Instagram,1471.62,62293,1139,150,7930.0
2026-01-18,Google,3964.37,396533,2024,47,7610.0
2026-01-18,Influencers,2411.46,181749,7696,1011,4380.0
2026-01-19,Instagram,1910.01,73272,1437,140,9130.0
2026-01-19,Google,1927.94,169607,1018,22,4030.0
2026-01-19,Influencers,1358.34,54190,2374,423,4770.0
2026-01-20,Instagram,1736.06,84803,2215,285,7270.0
2026-01-20,Google,1854.28,48863,682,8,4660.0
2026-01-20,Influencers,1339.96,71564,3950,937,3180.0
2026-01-21,Instagram,1972.49,74289,1767,182,9990.0
2026-01-21,Google,2085.8,126641,706,34,5640.0
2026-01-21,Influencers,1064.67,44632,2205,455,3300.0
2026-01-22,Instagram,3143.87,272186,2874,300,13280.0
2026-01-22,Google,5116.4,194855,2860,63,10780.0
2026-01-22,Influencers,2685.76,128631,6414,1134,5730.0
2026-01-23,Instagram,4645.68,181638,5251,692,17930.0
2026-01-23,Google,2928.81,184318,1001,19,9510.0
2026-01-23,Influencers,2298.78,127272,7441,1398,4960.0
2026-01-24,Instagram,3174.31,81742,2409,248,14880.0
2026-01-24,Google,2956.2,86652,1224,53,5560.0
2026-01-24,Influencers,1981.21,82643,2671,425,5290.0
2026-01-25,Instagram,3274.04,162732,2813,280,12010.0
2026-01-25,Google,2820.67,117342,1503,29,8060.0
2026-01-25,Influencers,3172.03,203677,6321,1000,5690.0
2026-01-26,Instagram,4374.19,185589,3612,533,15890.0
2026-01-26,Google,3570.23,188357,1246,33,6980.0
2026-01-26,Influencers,2135.88,91057,3398,577,6620.0
2026-01-27,Instagram,3056.48,78266,2193,164,16510.0
2026-01-27,Google,3179.09,77768,1076,13,9440.0
2026-01-27,Influencers,2459.49,102855,5249,1192,8080.0
2026-01-28,Instagram,3862.23,259851,5848,621,15410.0
2026-01-28,Google,3570.73,216232,1767,26,7890.0
2026-01-28,Influencers,4043.54,174021,7636,1318,6800.0
2026-01-29,Instagram,3741.46,273033,3936,272,15780.0
2026-01-29,Google,5091.88,454752,3275,50,10050.0
2026-01-29,Influencers,2067.88,97293,4160,555,5370.0
2026-01-30,Instagram,2846.94,329142,3783,419,14920.0
2026-01-30,Google,5328.45,172284,1999,79,9970.0
2026-01-30,Influencers,3388.03,120595,6848,1104,5990.0
2026-01-31,Instagram,3547.24,201210,3872,276,17170.0
2026-01-31,Google,4256.61,277259,1597,20,10680.0
2026-01-31,Influencers,2074.77,94391,4154,538,5570.0
2026-02-01,Instagram,3115.67,210790,2309,257,15720.0
2026-02-01,Google,3771.03,223488,1826,56,7480.0
2026-02-01,Influencers,3422.6,318663,9855,1431,6630.0
2026-02-02,Instagram,2304.04,80753,1752,105,12730.0
2026-02-02,Google,4228.17,252101,1968,25,11680.0
2026-02-02,Influencers,3314.6,199761,9408,1236,6950.0
2026-02-03,Instagram,3062.5,199818,3405,343,14260.0
2026-02-03,Google,3497.4,103067,1479,48,9500.0
2026-02-03,Influencers,2995.71,69037,4100,501,5690.0
2026-02-04,Instagram,4197.21,157601,2962,307,15660.0
2026-02-04,Google,4457.19,128216,1509,29,9090.0
2026-02-04,Influencers,2309.62,124545,4244,950,5900.0
2026-02-05,Instagram,10491.5,419854,8880,902,52310.0
2026-02-05,Google,14117.53,567894,5760,207,38050.0
2026-02-05,Influencers,9492.62,484261,24650,5103,22230.0
2026-02-06,Instagram,13852.61,872097,17878,2186,51920.0
2026-02-06,Google,9530.47,709329,5023,80,29770.0
2026-02-06,Influencers,10089.21,639500,21933,4301,20040.0
2026-02-07,Instagram,5180.46,172752,3585,246,27770.0
2026-02-07,Google,8565.58,356958,3125,115,16840.0
2026-02-07,Influencers,7025.66,303652,9675,2194,12820.0
2026-02-08,Instagram,3252.56,136709,2198,294,12970.0
2026-02-08,Google,2727.43,123345,1515,66,6400.0
2026-02-08,Influencers,1920.97,49302,2421,307,5210.0
2026-02-09,Instagram,1365.79,59956,1402,133,7480.0
2026-02-09,Google,1781.49,169335,888,24,4080.0
2026-02-09,Influencers,1183.77,62752,2085,402,2080.0
2026-02-10,Instagram,2613.67,259110,2605,162,13130.0
2026-02-10,Google,1780.58,56564,736,19,5610.0
2026-02-10,Influencers,1598.34,124238,3991,812,4520.0
2026-02-11,Instagram,3164.17,257789,4372,259,12690.0
2026-02-11,Google,2190.27,88420,1200,59,6270.0
2026-02-11,Influencers,2572.17,208449,7520,1441,6100.0
2026-02-12,Instagram,2631.02,125526,1422,83,10100.0
2026-02-12,Google,1867.41,34212,473,11,5460.0
2026-02-12,Influencers,1461.83,30539,1538,202,4180.0
2026-02-13,Instagram,4518.89,186892,4436,192,17670.0
2026-02-13,Google,4591.12,115178,1305,16,13130.0
2026-02-13,Influencers,3606.61,79924,4176,329,6030.0
2026-02-14,Instagram,5463.82,174449,3767,273,26710.0
2026-02-14,Google,5058.26,297929,1749,44,10730.0
2026-02-14,Influencers,3232.38,85679,5005,562,7090.0
2026-02-15,Instagram,4136.67,116526,2503,146,21130.0
2026-02-15,Google,8265.76,234518,3448,90,15140.0
2026-02-15,Influencers,2925.63,89550,4519,390,8900.0
2026-02-16,Instagram,5505.45,272058,3372,145,25980.0
2026-02-16,Google,8903.49,414883,2987,61,16600.0
2026-02-16,Influencers,4609.72,171186,5333,430,8930.0
2026-02-17,Instagram,5710.07,98258,2765,139,22960.0
2026-02-17,Google,5431.88,251501,2087,42,13710.0
2026-02-17,Influencers,6729.86,195396,8098,1187,12180.0
2026-02-18,Instagram,6755.94,117197,3451,152,24520.0
2026-02-18,Google,6596.48,176953,2402,58,14030.0
2026-02-18,Influencers,2417.9,39646,2218,295,6910.0
2026-02-19,Instagram,6078.44,219651,4249,284,23430.0
2026-02-19,Google,5021.28,174254,1892,24,14790.0
2026-02-19,Influencers,4071.45,128747,6042,773,11420.0
2026-02-20,Instagram,5495.95,152532,3863,290,28610.0
2026-02-20,Google,7093.96,299286,3026,30,13960.0
2026-02-20,Influencers,4494.96,106690,5297,424,9110.0
2026-02-21,Instagram,3848.3,126207,3505,228,15530.0
2026-02-21,Google,4778.32,123019,1513,16,8920.0
2026-02-21,Influencers,3548.06,233642,7563,794,6390.0
2026-02-22,Instagram,3843.89,105608,2044,106,16220.0
2026-02-22,Google,5343.04,244291,2236,38,14680.0
2026-02-22,Influencers,3682.73,97793,5258,448,7380.0
2026-02-23,Instagram,3447.09,90135,2260,190,15720.0
2026-02-23,Google,4129.85,85436,1131,32,10090.0
2026-02-23,Influencers,1196.26,34505,1133,103,4240.0
2026-02-24,Instagram,4576.96,95878,2235,158,22890.0
2026-02-24,Google,9498.45,514511,3776,55,17670.0
2026-02-24,Influencers,2140.56,67866,2186,200,7470.0
2026-02-25,Instagram,1337.01,88350,1492,129,6310.0
2026-02-25,Google,2026.36,38588,529,7,6550.0
2026-02-25,Influencers,2201.65,66769,2788,264,4790.0
2026-02-26,Instagram,5137.72,252219,3558,165,21430.0
2026-02-26,Google,8906.89,275449,3544,55,17050.0
2026-02-26,Influencers,4265.98,191337,6479,840,8680.0
2026-02-27,Instagram,3483.24,179336,3756,149,15740.0
2026-02-27,Google,4267.46,105029,1068,26,10370.0
2026-02-27,Influencers,3030.28,117790,4204,309,5680.0
2026-02-28,Instagram,1182.64,44551,577,26,5270.0
2026-02-28,Google,1411.48,32671,358,3,4350.0
2026-02-28,Influencers,823.93,29266,1108,139,2090.0
2026-03-01,Instagram,2902.89,93361,2561,204,10700.0
2026-03-01,Google,2453.94,177331,972,16,5750.0
2026-03-01,Influencers,1517.77,45372,2270,205,4550.0
2026-03-02,Instagram,3974.51,282414,3303,172,20460.0
2026-03-02,Google,4374.07,221007,2039,21,9040.0
2026-03-02,Influencers,4050.28,220273,8152,1127,8150.0
2026-03-03,Instagram,2658.98,45163,1277,100,11730.0
2026-03-03,Google,3205.43,199390,1111,15,8370.0
2026-03-03,Influencers,1910.17,74084,2538,270,5530.0
2026-03-04,Instagram,6734.59,357149,5632,230,24870.0
2026-03-04,Google,5227.74,116072,1288,22,12860.0
2026-03-04,Influencers,3689.85,120018,3640,297,11220.0
2026-03-05,Instagram,3957.39,118276,2172,135,15620.0
2026-03-05,Google,3756.41,86717,1104,10,11200.0
2026-03-05,Influencers,1831.51,61869,2436,299,6150.0
2026-03-06,Instagram,5165.55,292578,5942,422,22520.0
2026-03-06,Google,5075.4,190213,2282,16,13270.0
2026-03-06,Influencers,7331.74,306812,10667,1378,12390.0
2026-03-07,Instagram,6305.02,463123,6188,226,23700.0
2026-03-07,Google,6915.95,249551,2510,43,13800.0
2026-03-07,Influencers,5004.07,138276,7267,826,9840.0
2026-03-08,Instagram,4043.69,102590,2976,89,19430.0
2026-03-08,Google,4018.5,99044,974,25,10890.0
2026-03-08,Influencers,2578.47,141747,6138,623,7570.0
2026-03-09,Instagram,5622.25,422721,5624,353,23110.0
2026-03-09,Google,6178.49,282305,1611,28,16190.0
2026-03-09,Influencers,5534.6,278793,9024,1209,9690.0
2026-03-10,Instagram,3308.66,105662,1918,163,16420.0
2026-03-10,Google,2935.79,112227,1193,28,8390.0
2026-03-10,Influencers,1836.37,33883,1793,181,6110.0
2026-03-11,Instagram,1721.05,85855,1407,82,9240.0
2026-03-11,Google,4115.11,133442,1060,30,7680.0
2026-03-11,Influencers,1876.29,58519,2531,209,3700.0
2026-03-12,Instagram,4688.51,211542,2256,137,23980.0
2026-03-12,Google,7241.68,254134,3209,42,16370.0
2026-03-12,Influencers,4561.22,128607,7379,781,9250.0
2026-03-13,Instagram,5162.89,341577,5120,306,22900.0
2026-03-13,Google,6494.95,229388,2467,71,12530.0
2026-03-13,Influencers,6202.73,115738,6933,625,12640.0
2026-03-14,Instagram,4126.21,98383,2412,163,22810.0
2026-03-14,Google,8324.14,294006,2417,36,15220.0
2026-03-14,Influencers,5004.04,93966,4580,449,8870.0
2026-03-15,Instagram,4041.46,184509,2597,156,21600.0
2026-03-15,Google,6144.71,378267,2680,53,13680.0
2026-03-15,Influencers,5396.53,97134,5018,700,12480.0
2026-03-16,Instagram,2782.27,143489,2697,183,15310.0
2026-03-16,Google,3920.8,124947,1864,25,10250.0
2026-03-16,Influencers,3419.47,66377,3093,329,7150.0
2026-03-17,Instagram,4753.82,121553,3190,130,23260.0
2026-03-17,Google,8949.7,223085,2844,70,16960.0
2026-03-17,Influencers,3901.31,59780,3548,414,10080.0
2026-03-18,Instagram,4979.36,283161,5473,306,19550.0
2026-03-18,Google,5618.16,187522,1404,16,11490.0
2026-03-18,Influencers,2241.87,82529,4095,412,6010.0
2026-03-19,Instagram,7340.87,188112,4962,502,27370.0
2026-03-19,Google,5740.72,163699,2358,77,14790.0
2026-03-19,Influencers,3348.53,308464,9386,1479,9700.0
2026-03-20,Instagram,5252.67,245734,4721,521,19780.0
2026-03-20,Google,3666.32,120601,1789,85,10280.0
2026-03-20,Influencers,4626.6,323923,9921,1807,7790.0
2026-03-21,Instagram,4268.92,235982,6610,652,18000.0
2026-03-21,Google,5065.0,456526,2328,75,12300.0
2026-03-21,Influencers,4751.38,268449,8431,1177,8060.0
2026-03-22,Instagram,5808.54,149779,4009,563,22990.0
2026-03-22,Google,6235.25,211061,3013,93,15340.0
2026-03-22,Influencers,4467.32,192230,8787,1233,7500.0
2026-03-23,Instagram,6272.22,311741,6500,724,23700.0
2026-03-23,Google,7501.77,489415,3473,143,16780.0
2026-03-23,Influencers,3855.97,131204,5043,724,9960.0
2026-03-24,Instagram,5096.85,338974,6455,435,24770.0
2026-03-24,Google,5045.9,301096,1824,91,10310.0
2026-03-24,Influencers,5164.23,298611,12760,2877,8960.0
2026-03-25,Instagram,5355.79,209887,4068,319,19810.0
2026-03-25,Google,3710.92,230623,2327,40,10400.0
2026-03-25,Influencers,3429.09,100495,4663,697,6760.0
2026-03-26,Instagram,4957.76,469038,7939,863,21530.0
2026-03-26,Google,6855.06,392001,3138,32,17840.0
2026-03-26,Influencers,3386.17,341552,11055,2004,8890.0
2026-03-27,Instagram,4278.48,346545,4148,584,22660.0
2026-03-27,Google,5669.72,565504,3255,142,14070.0
2026-03-27,Influencers,4127.25,155687,5830,705,9060.0
2026-03-28,Instagram,3547.65,219028,3384,291,16830.0
2026-03-28,Google,3462.06,158104,1905,31,10030.0
2026-03-28,Influencers,2328.38,194777,7132,930,4630.0
2026-03-29,Instagram,5529.25,187696,4710,461,26700.0
2026-03-29,Google,6312.43,323233,2876,131,17340.0
2026-03-29,Influencers,4274.71,188675,6055,1255,7740.0
2026-03-30,Instagram,6022.01,343293,9826,984,24350.0
2026-03-30,Google,7553.05,297070,3811,115,13800.0
2026-03-30,Influencers,3747.42,125975,6410,1286,8670.0
2026-03-31,Instagram,3570.82,186156,3964,539,13550.0
2026-03-31,Google,4654.7,172186,1978,21,10650.0
2026-03-31,Influencers,2030.76,76714,3236,544,5500.0
2026-04-01,Instagram,5574.01,267238,5949,409,22350.0
2026-04-01,Google,6858.29,463392,3872,174,14400.0
2026-04-01,Influencers,4152.53,241531,9153,1476,9390.0
2026-04-02,Instagram,6524.06,611017,9739,1236,25200.0
2026-04-02,Google,4838.81,181107,2029,98,11490.0
2026-04-02,Influencers,3783.03,186201,6553,1072,10300.0
2026-04-03,Instagram,1823.47,186919,2263,294,9320.0
2026-04-03,Google,1864.46,192904,1126,37,4230.0
2026-04-03,Influencers,1660.6,44621,2658,536,4220.0
2026-04-04,Instagram,5529.71,207854,5984,689,20870.0
2026-04-04,Google,5643.45,422692,2597,87,11080.0
2026-04-04,Influencers,3898.35,104454,6087,747,8100.0
2026-04-05,Instagram,6048.11,294143,5175,676,25600.0
2026-04-05,Google,4435.57,174232,1644,20,12750.0
2026-04-05,Influencers,4134.02,157148,6718,1628,9380.0
2026-04-06,Instagram,4066.39,155575,4076,342,19500.0
2026-04-06,Google,6616.58,218373,2699,120,12250.0
2026-04-06,Influencers,5269.49,398663,14330,2453,10610.0
2026-04-07,Instagram,5968.15,380998,9146,960,23800.0
2026-04-07,Google,7565.4,370518,4924,146,14930.0
2026-04-07,Influencers,4209.84,196844,8691,1931,8230.0
2026-04-08,Instagram,4135.56,192296,4895,547,18930.0
2026-04-08,Google,5265.58,269793,2893,135,11580.0
2026-04-08,Influencers,4361.01,224874,10859,1534,8990.0
2026-04-09,Instagram,4972.21,258912,3916,392,18460.0
2026-04-09,Google,3293.49,132672,1256,53,9080.0
2026-04-09,Influencers,2394.96,59582,3527,514,8140.0
2026-04-10,Instagram,3407.98,223113,2490,214,16810.0
2026-04-10,Google,4053.01,259997,1895,52,9240.0
2026-04-10,Influencers,3611.98,89198,4539,776,6830.0
2026-04-11,Instagram,4942.36,227440,4496,321,25940.0
2026-04-11,Google,6099.24,198686,2514,107,14500.0
2026-04-11,Influencers,4129.74,244395,8115,1134,8210.0
2026-04-12,Instagram,5247.14,434677,5783,306,19800.0
2026-04-12,Google,4580.65,166287,2319,76,11840.0
2026-04-12,Influencers,2154.99,63789,3046,707,5450.0
2026-04-13,Instagram,4421.8,144188,4156,567,23740.0
2026-04-13,Google,5678.36,279721,3300,130,11490.0
2026-04-13,Influencers,3420.34,114903,4299,850,10400.0
2026-04-14,Instagram,5127.77,143385,3736,319,21400.0
2026-04-14,Google,5587.72,357251,2903,137,15460.0
2026-04-14,Influencers,5102.9,260042,7812,1441,8950.0
2026-04-15,Instagram,5277.68,127432,3544,523,20170.0
2026-04-15,Google,5128.76,391819,2487,122,12240.0
2026-04-15,Influencers,5342.2,171778,9896,2172,9530.0
2026-04-16,Instagram,5242.14,250676,6250,740,26200.0
2026-04-16,Google,5306.62,210520,2278,54,9980.0
2026-04-16,Influencers,3169.21,160483,6903,1149,10270.0
2026-04-17,Instagram,6349.07,767328,9044,1090,24550.0
2026-04-17,Google,6898.05,229651,2429,109,15600.0
2026-04-17,Influencers,5659.74,136858,7674,1637,10030.0
2026-04-18,Instagram,5018.73,474437,7028,778,20030.0
2026-04-18,Google,6436.04,314944,3294,113,17210.0
2026-04-18,Influencers,5408.38,204083,7682,1489,9060.0
2026-04-19,Instagram,3911.67,283673,5978,869,18330.0
