date,channel,spend,impressions,clicks,conversions,revenue
2025-11-12,Instagram,11997.23,196503,8426,1258,51938.0
2025-11-12,Google,9307.84,88415,3917,462,29067.0
2025-11-12,Influencers,10979.05,127557,1743,42,17580.0
2025-11-13,Instagram,14783.3,368165,17352,2086,58827.0
2025-11-13,Google,11895.37,199984,5157,504,29963.0
2025-11-13,Influencers,10096.6,189423,1561,37,18277.0
2025-11-14,Instagram,12308.54,268183,11805,1478,50637.0
2025-11-14,Google,11739.33,267076,8283,1067,30760.0
2025-11-14,Influencers,12451.28,205383,1867,43,17179.0
2025-11-15,Instagram,12168.29,285759,11977,2036,44346.0
2025-11-15,Google,11659.09,171379,5344,735,31660.0
2025-11-15,Influencers,13211.69,249938,3058,116,24771.0
2025-11-16,Instagram,14002.23,284027,12634,2192,59829.0
2025-11-16,Google,7112.45,98558,4423,439,25769.0
2025-11-16,Influencers,8539.42,124745,1550,18,16480.0
2025-11-17,Instagram,7560.75,87289,5230,1007,40549.0
2025-11-17,Google,8258.01,234646,6046,596,26470.0
2025-11-17,Influencers,9362.97,318684,2148,35,19676.0
2025-11-18,Instagram,11797.63,233784,7867,1180,56231.0
2025-11-18,Google,9903.14,242026,5681,542,31959.0
2025-11-18,Influencers,9332.66,327935,2243,85,17079.0
2025-11-19,Instagram,10315.25,213545,10971,2078,38052.0
2025-11-19,Google,13486.92,244172,5742,601,39053.0
2025-11-19,Influencers,15289.34,367171,4339,63,21473.0
2025-11-20,Instagram,9919.82,235662,7976,1539,46045.0
2025-11-20,Google,7334.79,162433,5181,546,27965.0
2025-11-20,Influencers,15973.58,472174,3355,124,25470.0
2025-11-21,Instagram,10017.31,231612,9114,1270,46144.0
2025-11-21,Google,7487.66,137791,5445,583,29063.0
2025-11-21,Influencers,13950.33,533717,2828,78,25070.0
2025-11-22,Instagram,9810.72,144361,8118,923,49239.0
2025-11-22,Google,12449.78,202080,5613,742,36058.0
2025-11-22,Influencers,13869.97,281750,3747,73,19976.0
2025-11-23,Instagram,9731.51,122625,5877,1032,50836.0
2025-11-23,Google,9562.43,124534,6064,830,27068.0
2025-11-23,Influencers,15084.84,230332,2942,84,21072.0
2025-11-24,Instagram,15236.02,209682,12226,1739,55432.0
2025-11-24,Google,10951.77,111783,5458,336,29162.0
2025-11-24,Influencers,12327.63,249693,2007,24,20376.0
2025-11-25,Instagram,12053.4,175581,6896,1042,49740.0
2025-11-25,Google,7648.24,134868,5187,638,23772.0
2025-11-25,Influencers,10330.12,146277,2000,49,18476.0
2025-11-26,Instagram,13071.37,292628,14349,1777,53036.0
2025-11-26,Google,9191.6,122808,5458,370,27367.0
2025-11-26,Influencers,17571.93,462581,3180,71,26970.0
2025-11-27,Instagram,9988.16,171768,9588,1052,47939.0
2025-11-27,Google,10713.32,168047,6294,456,33360.0
2025-11-27,Influencers,8927.27,150595,1809,47,18279.0
2025-11-28,Instagram,8935.44,118262,4987,802,47841.0
2025-11-28,Google,8547.23,88379,3970,392,23771.0
2025-11-28,Influencers,12839.39,165412,2098,71,24470.0
2025-11-29,Instagram,13726.17,186530,8603,1206,54436.0
2025-11-29,Google,7991.54,111316,5173,601,30364.0
2025-11-29,Influencers,13631.13,298506,2136,28,20675.0
2025-11-30,Instagram,16495.29,285040,10215,1758,62427.0
2025-11-30,Google,8028.65,82201,3568,430,25765.0
2025-11-30,Influencers,12851.65,357322,2883,92,21472.0
2025-12-01,Instagram,14743.73,176317,9668,1169,71900.0
2025-12-01,Google,15600.98,280925,8707,571,43442.0
2025-12-01,Influencers,15365.35,336038,2867,52,20873.0
2025-12-02,Instagram,15360.67,320107,16392,2012,67404.0
2025-12-02,Google,12169.94,168657,5982,404,43343.0
2025-12-02,Influencers,20515.63,423792,3594,128,35054.0
2025-12-03,Instagram,13085.32,231655,10820,1550,64612.0
2025-12-03,Google,11859.0,259184,8216,644,44341.0
2025-12-03,Influencers,21158.11,273363,3501,68,28861.0
2025-12-04,Instagram,15342.72,392810,12712,2345,72501.0
2025-12-04,Google,15069.76,137584,6563,625,44939.0
2025-12-04,Influencers,25871.94,700039,4458,54,44745.0
2025-12-05,Instagram,17772.88,418573,13104,2195,78991.0
2025-12-05,Google,16880.28,380348,12565,976,43042.0
2025-12-05,Influencers,18161.1,211651,3049,48,26364.0
2025-12-06,Instagram,19605.99,260080,11650,1466,77094.0
2025-12-06,Google,14860.79,193619,7303,719,40243.0
2025-12-06,Influencers,18114.22,535962,4779,151,26164.0
2025-12-07,Instagram,17967.71,447124,22009,2321,64310.0
2025-12-07,Google,11979.98,237505,8150,556,39344.0
2025-12-07,Influencers,19325.25,371495,4165,92,30360.0
2025-12-08,Instagram,10360.21,231695,8163,1396,49736.0
2025-12-08,Google,11396.0,207151,5957,602,33457.0
2025-12-08,Influencers,7023.34,117663,1306,43,14884.0
2025-12-09,Instagram,10378.26,284521,12954,1513,50440.0
2025-12-09,Google,9715.75,143309,4826,668,27468.0
2025-12-09,Influencers,6647.54,156122,1156,21,14382.0
2025-12-10,Instagram,8236.84,146143,5973,848,44446.0
2025-12-10,Google,7258.48,161374,5975,665,24570.0
2025-12-10,Influencers,9655.18,198503,2409,81,20375.0
2025-12-11,Instagram,12416.36,197751,9843,1277,46743.0
2025-12-11,Google,4980.12,89884,2058,240,16380.0
2025-12-11,Influencers,7944.11,163419,1448,19,14183.0
2025-12-12,Instagram,7760.15,182591,7736,998,36855.0
2025-12-12,Google,9752.06,100074,4262,366,28765.0
2025-12-12,Influencers,16396.96,343631,3790,93,23074.0
2025-12-13,Instagram,8398.88,186230,9231,1781,43945.0
2025-12-13,Google,10462.13,113910,4584,363,28665.0
2025-12-13,Influencers,10761.08,391256,2700,103,19677.0
2025-12-14,Instagram,10027.46,199996,9141,1430,48740.0
2025-12-14,Google,7268.19,134057,3336,268,23672.0
2025-12-14,Influencers,16016.13,292520,3304,43,23973.0
2025-12-15,Instagram,14024.01,447138,13988,2499,51340.0
2025-12-15,Google,6097.53,66920,2966,190,23074.0
2025-12-15,Influencers,11640.69,295680,2385,27,16578.0
2025-12-16,Instagram,9926.25,140380,5903,977,42347.0
2025-12-16,Google,10022.8,205644,5073,588,25772.0
2025-12-16,Influencers,15682.16,270769,2642,86,23670.0
2025-12-17,Instagram,12348.84,326536,11052,1864,47541.0
2025-12-17,Google,7520.33,126889,6129,586,28366.0
2025-12-17,Influencers,11254.34,306967,2527,52,16781.0
2025-12-18,Instagram,8203.19,151270,8430,1206,38151.0
2025-12-18,Google,11659.04,240592,9520,779,32062.0
2025-12-18,Influencers,13439.29,526071,3651,118,19977.0
2025-12-19,Instagram,8385.35,261377,9017,1190,37552.0
2025-12-19,Google,8385.39,71558,3534,332,28366.0
2025-12-19,Influencers,10511.1,104145,1553,62,17776.0
2025-12-20,Instagram,9487.07,107335,5438,1086,41646.0
2025-12-20,Google,12186.29,118584,5643,512,42950.0
2025-12-20,Influencers,6193.61,116407,1110,40,12385.0
2025-12-21,Instagram,10236.93,233236,8216,1349,37355.0
2025-12-21,Google,12139.62,212974,5770,390,30462.0
2025-12-21,Influencers,12004.59,351561,2408,69,19479.0
2025-12-22,Instagram,9264.51,205323,7682,1471,38653.0
2025-12-22,Google,5848.74,110965,2673,310,20775.0
2025-12-22,Influencers,7504.79,244273,1912,76,12184.0
2025-12-23,Instagram,6306.54,212145,6556,693,32557.0
2025-12-23,Google,7320.57,90177,3634,446,28465.0
2025-12-23,Influencers,11675.74,256118,1937,26,19577.0
2025-12-24,Instagram,12281.77,417518,13104,1414,47243.0
2025-12-24,Google,7485.7,94282,3028,272,20374.0
2025-12-24,Influencers,10702.7,284573,2991,45,19377.0
2025-12-25,Instagram,7587.4,102623,5794,1078,39150.0
2025-12-25,Google,5713.8,190469,4092,551,21973.0
2025-12-25,Influencers,18341.19,264144,2917,53,26573.0
2025-12-26,Instagram,10385.16,209853,11053,1486,46044.0
2025-12-26,Google,6993.88,72389,2919,290,27765.0
2025-12-26,Influencers,11214.58,247240,2864,57,15880.0
2025-12-27,Instagram,10347.38,169965,8657,1409,39752.0
2025-12-27,Google,6514.26,118883,4079,350,25368.0
2025-12-27,Influencers,13827.25,330763,3942,136,29966.0
2025-12-28,Instagram,13914.1,227161,11807,1246,53835.0
2025-12-28,Google,6733.45,144753,5011,332,19075.0
2025-12-28,Influencers,13428.16,631979,3376,107,20775.0
2025-12-29,Instagram,13813.25,207573,11933,1531,49740.0
2025-12-29,Google,10559.84,114529,4259,356,31263.0
2025-12-29,Influencers,11424.4,460221,2740,35,17977.0
2025-12-30,Instagram,10398.63,165441,9456,1055,44845.0
2025-12-30,Google,7606.31,97754,3119,308,25969.0
2025-12-30,Influencers,13112.35,346940,2406,73,21175.0
2025-12-31,Instagram,12305.56,228467,8308,1160,47444.0
2025-12-31,Google,11245.65,274109,6877,546,31063.0
2025-12-31,Influencers,12524.99,173803,1826,68,17577.0
2026-01-01,Instagram,4234.69,56502,2622,493,19776.0
2026-01-01,Google,2484.03,37759,1786,217,7991.0
2026-01-01,Influencers,8464.64,133678,1269,17,13185.0
2026-01-02,Instagram,5031.83,82279,2911,351,21973.0
2026-01-02,Google,4315.67,83828,3021,233,16180.0
2026-01-02,Influencers,4755.12,97213,1041,18,8490.0
2026-01-03,Instagram,3857.52,62390,3509,352,17577.0
2026-01-03,Google,3039.21,45503,1691,190,9887.0
2026-01-03,Influencers,8213.65,102934,1443,35,10987.0
2026-01-04,Instagram,5328.16,166000,5594,675,23370.0
2026-01-04,Google,4895.2,86227,2315,205,15083.0
2026-01-04,Influencers,5517.03,75906,1012,29,10687.0
2026-01-05,Instagram,6052.79,77752,3788,700,23271.0
2026-01-05,Google,5077.24,72499,2633,342,14383.0
2026-01-05,Influencers,3431.84,119677,820,32,7392.0
2026-01-06,Instagram,6081.35,101857,4743,488,22374.0
2026-01-06,Google,3561.79,48640,2409,261,12784.0
2026-01-06,Influencers,6183.32,129537,1418,55,11387.0
2026-01-07,Instagram,4114.38,86312,4322,831,21275.0
2026-01-07,Google,1622.73,19016,694,65,4096.0
2026-01-07,Influencers,6263.91,79485,1167,14,11388.0
2026-01-08,Instagram,4816.1,71331,4146,558,19177.0
2026-01-08,Google,4614.64,133525,3730,379,11585.0
2026-01-08,Influencers,8593.86,156326,1374,49,12386.0
2026-01-09,Instagram,5189.44,73543,3772,507,22771.0
2026-01-09,Google,5671.7,68984,3283,449,15483.0
2026-01-09,Influencers,7634.96,264291,1673,65,10387.0
2026-01-10,Instagram,6900.45,65605,3879,506,26770.0
2026-01-10,Google,3298.75,45437,1443,107,12383.0
2026-01-10,Influencers,2033.04,49508,436,17,4493.0
2026-01-11,Instagram,5657.85,72768,3955,445,21876.0
2026-01-11,Google,2389.65,37529,1082,98,8790.0
2026-01-11,Influencers,5181.46,186008,1128,44,8890.0
2026-01-12,Instagram,5871.37,82238,3836,649,22773.0
2026-01-12,Google,4136.24,48075,1662,132,13683.0
2026-01-12,Influencers,5738.21,119187,1429,15,10387.0
2026-01-13,Instagram,5139.0,75950,3404,454,22871.0
2026-01-13,Google,6551.95,68999,2731,350,16481.0
2026-01-13,Influencers,4751.2,229531,1303,36,8390.0
2026-01-14,Instagram,5290.3,50528,3007,376,21274.0
2026-01-14,Google,3012.2,63274,1522,128,10290.0
2026-01-14,Influencers,3516.63,59261,639,25,7591.0
